"id","dateTime","numJobs","numWarnings","numInterruptions","numVmsStart","numVmsTotal","numVmsUnused","makespan","totalCosts","id..11","expId","numOfRuns","region","availabilityZone","operatingSystem","checkpointingEnabled","daxFiles","schedulingPlanningAlgorithm","biddingStrategy","biddingParameter","purchaseStrategy","resultDatabase","timestampProvider","spotPriceDatabase","spotPriceTable","checkpointTimeBounds","migrationTimeBounds","waitingTimes"
47,"2019-07-18T12:29:56.359",1000,1,1,6,7,0,176.652495852187,0.0437,47,47,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
48,"2019-07-18T12:29:57.693",1000,3,3,6,9,0,179.435877350427,0.0626,48,48,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
49,"2019-07-18T12:29:59.176",1000,3,0,6,9,0,180.214822434244,0.1167,49,49,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
50,"2019-07-18T12:30:00.222",1000,3,3,6,9,0,180.038708848668,0.121,50,50,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
51,"2019-07-18T12:30:01.812",1000,1,0,6,7,0,179.279508396179,0.0494,51,51,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
52,"2019-07-18T12:30:03.079",1000,4,4,6,10,0,179.16870527164,0.1238,52,52,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
53,"2019-07-18T12:30:04.648",1000,1,1,6,7,0,174.637844117647,0.0469,53,53,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
54,"2019-07-18T12:30:06.008",1000,4,3,6,10,0,182.487188091894,0.0747,54,54,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
55,"2019-07-18T12:30:07.745",1000,0,0,6,6,0,174.63826025641,0.037,55,55,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
56,"2019-07-18T12:30:09.027",1000,2,1,6,8,0,177.686514962117,0.0943,56,56,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
57,"2019-07-18T12:30:10.439",1000,0,0,6,6,0,173.682927928607,0.0368,57,57,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
58,"2019-07-18T12:30:11.742",1000,2,2,6,8,0,177.515966762376,0.113,58,58,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
59,"2019-07-18T12:30:13.086",1000,5,1,6,11,0,179.982968124686,0.119,59,59,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
60,"2019-07-18T12:30:14.337",1000,0,0,6,6,0,174.090238486677,0.0368,60,60,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
61,"2019-07-18T12:30:15.534",1000,2,0,6,8,0,182.250851619694,0.097,61,61,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
62,"2019-07-18T12:30:16.633",1000,1,1,7,7,0,177.83708144034,0.0444,62,62,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
